index_right,OBJECTID,zone,tractid,bcode,tractnum
1073,63.0,Cypress Hills,36047117201,36047,117201
1059,63.0,Cypress Hills,36047114201,36047,114201
1083,63.0,Cypress Hills,36047118600,36047,118600
1078,63.0,Cypress Hills,36047117800,36047,117800
1060,63.0,Cypress Hills,36047114202,36047,114202
1074,63.0,Cypress Hills,36047117202,36047,117202
1075,63.0,Cypress Hills,36047117400,36047,117400
1082,63.0,Cypress Hills,36047118400,36047,118400
1076,63.0,Cypress Hills,36047117601,36047,117601
1077,63.0,Cypress Hills,36047117602,36047,117602
1079,63.0,Cypress Hills,36047118000,36047,118000
1080,63.0,Cypress Hills,36047118201,36047,118201
1081,63.0,Cypress Hills,36047118202,36047,118202
1091,63.0,Cypress Hills,36047120200,36047,120200
2024,64.0,Douglaston,36081138502,36081,138502
2044,64.0,Douglaston,36081152901,36081,152901
2045,64.0,Douglaston,36081152902,36081,152902
2042,64.0,Douglaston,36081150701,36081,150701
2043,64.0,Douglaston,36081150702,36081,150702
2040,64.0,Douglaston,36081147900,36081,147900
2041,64.0,Douglaston,36081148300,36081,148300
346,65.0,Downtown Brooklyn/MetroTech,36047001100,36047,001100
348,65.0,Downtown Brooklyn/MetroTech,36047001500,36047,001500
347,65.0,Downtown Brooklyn/MetroTech,36047001300,36047,001300
353,66.0,DUMBO/Vinegar Hill,36047002300,36047,002300
351,66.0,DUMBO/Vinegar Hill,36047002100,36047,002100
452,67.0,Dyker Heights,36047015400,36047,015400
448,67.0,Dyker Heights,36047015000,36047,015000
450,67.0,Dyker Heights,36047015200,36047,015200
446,67.0,Dyker Heights,36047014800,36047,014800
462,67.0,Dyker Heights,36047016600,36047,016600
492,67.0,Dyker Heights,36047019800,36047,019800
494,67.0,Dyker Heights,36047020000,36047,020000
440,67.0,Dyker Heights,36047014000,36047,014000
496,67.0,Dyker Heights,36047020200,36047,020200
498,67.0,Dyker Heights,36047020400,36047,020400
490,67.0,Dyker Heights,36047019600,36047,019600
500,67.0,Dyker Heights,36047020600,36047,020600
488,67.0,Dyker Heights,36047019400,36047,019400
502,67.0,Dyker Heights,36047020800,36047,020800
503,67.0,Dyker Heights,36047021000,36047,021000
432,67.0,Dyker Heights,36047013200,36047,013200
505,67.0,Dyker Heights,36047021200,36047,021200
427,67.0,Dyker Heights,36047012801,36047,012801
1181,68.0,East Chelsea,36061008300,36061,008300
1188,68.0,East Chelsea,36061008900,36061,008900
1192,68.0,East Chelsea,36061009300,36061,009300
1196,68.0,East Chelsea,36061009700,36061,009700
1202,68.0,East Chelsea,36061010300,36061,010300
1209,68.0,East Chelsea,36061011100,36061,011100
103,69.0,East Concourse/Concourse Village,36005017100,36005,017100
151,69.0,East Concourse/Concourse Village,36005022500,36005,022500
34,69.0,East Concourse/Concourse Village,36005006100,36005,006100
32,69.0,East Concourse/Concourse Village,36005005902,36005,005902
104,69.0,East Concourse/Concourse Village,36005017300,36005,017300
113,69.0,East Concourse/Concourse Village,36005018302,36005,018302
112,69.0,East Concourse/Concourse Village,36005018301,36005,018301
81,69.0,East Concourse/Concourse Village,36005014300,36005,014300
105,69.0,East Concourse/Concourse Village,36005017500,36005,017500
110,69.0,East Concourse/Concourse Village,36005018101,36005,018101
111,69.0,East Concourse/Concourse Village,36005018102,36005,018102
106,69.0,East Concourse/Concourse Village,36005017701,36005,017701
108,69.0,East Concourse/Concourse Village,36005017901,36005,017901
107,69.0,East Concourse/Concourse Village,36005017702,36005,017702
109,69.0,East Concourse/Concourse Village,36005017902,36005,017902
1633,70.0,East Elmhurst,36081036500,36081,036500
1638,70.0,East Elmhurst,36081037300,36081,037300
1632,70.0,East Elmhurst,36081036300,36081,036300
1628,70.0,East Elmhurst,36081035300,36081,035300
1631,70.0,East Elmhurst,36081036100,36081,036100
1635,70.0,East Elmhurst,36081036700,36081,036700
1637,70.0,East Elmhurst,36081037100,36081,037100
1629,70.0,East Elmhurst,36081035700,36081,035700
928,71.0,East Flatbush/Farragut,36047078000,36047,078000
957,71.0,East Flatbush/Farragut,36047083600,36047,083600
1000,71.0,East Flatbush/Farragut,36047093200,36047,093200
956,71.0,East Flatbush/Farragut,36047083400,36047,083400
958,71.0,East Flatbush/Farragut,36047083800,36047,083800
959,71.0,East Flatbush/Farragut,36047084000,36047,084000
962,71.0,East Flatbush/Farragut,36047085000,36047,085000
963,71.0,East Flatbush/Farragut,36047085200,36047,085200
967,71.0,East Flatbush/Farragut,36047086000,36047,086000
966,71.0,East Flatbush/Farragut,36047085800,36047,085800
946,71.0,East Flatbush/Farragut,36047081400,36047,081400
973,71.0,East Flatbush/Farragut,36047087200,36047,087200
972,71.0,East Flatbush/Farragut,36047087000,36047,087000
930,71.0,East Flatbush/Farragut,36047078400,36047,078400
929,71.0,East Flatbush/Farragut,36047078200,36047,078200
954,71.0,East Flatbush/Farragut,36047083000,36047,083000
955,71.0,East Flatbush/Farragut,36047083200,36047,083200
964,71.0,East Flatbush/Farragut,36047085400,36047,085400
965,71.0,East Flatbush/Farragut,36047085600,36047,085600
947,71.0,East Flatbush/Farragut,36047081600,36047,081600
960,72.0,East Flatbush/Remsen Village,36047084600,36047,084600
1006,72.0,East Flatbush/Remsen Village,36047094600,36047,094600
961,72.0,East Flatbush/Remsen Village,36047084800,36047,084800
1001,72.0,East Flatbush/Remsen Village,36047093400,36047,093400
1002,72.0,East Flatbush/Remsen Village,36047093600,36047,093600
999,72.0,East Flatbush/Remsen Village,36047093000,36047,093000
968,72.0,East Flatbush/Remsen Village,36047086200,36047,086200
1003,72.0,East Flatbush/Remsen Village,36047093800,36047,093800
998,72.0,East Flatbush/Remsen Village,36047092800,36047,092800
981,72.0,East Flatbush/Remsen Village,36047088800,36047,088800
971,72.0,East Flatbush/Remsen Village,36047086800,36047,086800
969,72.0,East Flatbush/Remsen Village,36047086400,36047,086400
970,72.0,East Flatbush/Remsen Village,36047086600,36047,086600
982,72.0,East Flatbush/Remsen Village,36047089000,36047,089000
980,72.0,East Flatbush/Remsen Village,36047088600,36047,088600
978,72.0,East Flatbush/Remsen Village,36047088200,36047,088200
979,72.0,East Flatbush/Remsen Village,36047088400,36047,088400
1998,73.0,East Flushing,36081120300,36081,120300
2000,73.0,East Flushing,36081120700,36081,120700
1999,73.0,East Flushing,36081120500,36081,120500
1997,73.0,East Flushing,36081120100,36081,120100
1996,73.0,East Flushing,36081119900,36081,119900
1995,73.0,East Flushing,36081119500,36081,119500
1992,73.0,East Flushing,36081118900,36081,118900
1993,73.0,East Flushing,36081119100,36081,119100
1994,73.0,East Flushing,36081119300,36081,119300
1911,73.0,East Flushing,36081086100,36081,086100
1990,73.0,East Flushing,36081118500,36081,118500
1991,73.0,East Flushing,36081118700,36081,118700
1286,74.0,East Harlem North,36061018000,36061,018000
1284,74.0,East Harlem North,36061017800,36061,017800
1294,74.0,East Harlem North,36061018800,36061,018800
1298,74.0,East Harlem North,36061019200,36061,019200
1300,74.0,East Harlem North,36061019400,36061,019400
1302,74.0,East Harlem North,36061019600,36061,019600
1351,74.0,East Harlem North,36061024200,36061,024200
1316,74.0,East Harlem North,36061021000,36061,021000
1288,74.0,East Harlem North,36061018200,36061,018200
1290,74.0,East Harlem North,36061018400,36061,018400
1305,74.0,East Harlem North,36061019800,36061,019800
1268,75.0,East Harlem South,36061016200,36061,016200
1260,75.0,East Harlem South,36061015602,36061,015602
1263,75.0,East Harlem South,36061015802,36061,015802
1270,75.0,East Harlem South,36061016400,36061,016400
1266,75.0,East Harlem South,36061016002,36061,016002
1272,75.0,East Harlem South,36061016600,36061,016600
1276,75.0,East Harlem South,36061017000,36061,017000
1274,75.0,East Harlem South,36061016800,36061,016800
1278,75.0,East Harlem South,36061017200,36061,017200
1280,75.0,East Harlem South,36061017401,36061,017401
1281,75.0,East Harlem South,36061017402,36061,017402
1072,76.0,East New York,36047117000,36047,117000
1071,76.0,East New York,36047116800,36047,116800
1045,76.0,East New York,36047109800,36047,109800
1044,76.0,East New York,36047107800,36047,107800
1047,76.0,East New York,36047110600,36047,110600
1043,76.0,East New York,36047107000,36047,107000
1046,76.0,East New York,36047110400,36047,110400
1048,76.0,East New York,36047111000,36047,111000
1049,76.0,East New York,36047111600,36047,111600
1095,76.0,East New York,36047122000,36047,122000
1053,76.0,East New York,36047112400,36047,112400
1051,76.0,East New York,36047112000,36047,112000
1094,76.0,East New York,36047121400,36047,121400
1050,76.0,East New York,36047111800,36047,111800
1067,76.0,East New York,36047116000,36047,116000
1093,76.0,East New York,36047121000,36047,121000
1068,76.0,East New York,36047116200,36047,116200
1069,76.0,East New York,36047116400,36047,116400
1092,76.0,East New York,36047120800,36047,120800
1087,76.0,East New York,36047119400,36047,119400
1064,76.0,East New York,36047115200,36047,115200
1063,76.0,East New York,36047115000,36047,115000
1070,76.0,East New York,36047116600,36047,116600
1090,76.0,East New York,36047120000,36047,120000
1088,76.0,East New York,36047119600,36047,119600
1089,76.0,East New York,36047119800,36047,119800
1086,76.0,East New York,36047119200,36047,119200
1057,77.0,East New York/Pennsylvania Avenue,36047113200,36047,113200
1055,77.0,East New York/Pennsylvania Avenue,36047112800,36047,112800
1056,77.0,East New York/Pennsylvania Avenue,36047113000,36047,113000
1052,77.0,East New York/Pennsylvania Avenue,36047112200,36047,112200
1054,77.0,East New York/Pennsylvania Avenue,36047112600,36047,112600
1058,77.0,East New York/Pennsylvania Avenue,36047113400,36047,113400
1065,77.0,East New York/Pennsylvania Avenue,36047115600,36047,115600
1066,77.0,East New York/Pennsylvania Avenue,36047115800,36047,115800
1061,77.0,East New York/Pennsylvania Avenue,36047114400,36047,114400
257,78.0,East Tremont,36005036700,36005,036700
250,78.0,East Tremont,36005035900,36005,035900
143,78.0,East Tremont,36005022000,36005,022000
252,78.0,East Tremont,36005036100,36005,036100
256,78.0,East Tremont,36005036502,36005,036502
260,78.0,East Tremont,36005036902,36005,036902
259,78.0,East Tremont,36005036901,36005,036901
253,78.0,East Tremont,36005036300,36005,036300
255,78.0,East Tremont,36005036501,36005,036501
262,78.0,East Tremont,36005037100,36005,037100
264,78.0,East Tremont,36005037300,36005,037300
266,78.0,East Tremont,36005037504,36005,037504
1130,79.0,East Village,36061003002,36061,003002
1136,79.0,East Village,36061003602,36061,003602
1132,79.0,East Village,36061003200,36061,003200
1138,79.0,East Village,36061003800,36061,003800
1134,79.0,East Village,36061003400,36061,003400
1140,79.0,East Village,36061004000,36061,004000
1142,79.0,East Village,36061004200,36061,004200
746,80.0,East Williamsburg,36047048100,36047,048100
727,80.0,East Williamsburg,36047044900,36047,044900
754,80.0,East Williamsburg,36047049100,36047,049100
777,80.0,East Williamsburg,36047051100,36047,051100
768,80.0,East Williamsburg,36047050500,36047,050500
766,80.0,East Williamsburg,36047050300,36047,050300
758,80.0,East Williamsburg,36047049500,36047,049500
764,80.0,East Williamsburg,36047050100,36047,050100
760,80.0,East Williamsburg,36047049700,36047,049700
743,80.0,East Williamsburg,36047047700,36047,047700
248,81.0,Eastchester,36005035600,36005,035600
254,81.0,Eastchester,36005036400,36005,036400
249,81.0,Eastchester,36005035800,36005,035800
276,81.0,Eastchester,36005038600,36005,038600
333,81.0,Eastchester,36005046000,36005,046000
336,81.0,Eastchester,36005048400,36005,048400
332,81.0,Eastchester,36005045800,36005,045800
331,81.0,Eastchester,36005045600,36005,045600
1716,82.0,Elmhurst,36081049900,36081,049900
1699,82.0,Elmhurst,36081047500,36081,047500
1844,82.0,Elmhurst,36081068300,36081,068300
1698,82.0,Elmhurst,36081047300,36081,047300
1682,82.0,Elmhurst,36081045700,36081,045700
1684,82.0,Elmhurst,36081045900,36081,045900
1696,82.0,Elmhurst,36081047100,36081,047100
1686,82.0,Elmhurst,36081046100,36081,046100
1704,82.0,Elmhurst,36081048100,36081,048100
1688,82.0,Elmhurst,36081046300,36081,046300
1584,82.0,Elmhurst,36081026902,36081,026902
1694,82.0,Elmhurst,36081046900,36081,046900
1586,82.0,Elmhurst,36081027100,36081,027100
1582,82.0,Elmhurst,36081026700,36081,026700
1692,82.0,Elmhurst,36081046700,36081,046700
1583,82.0,Elmhurst,36081026901,36081,026901
1690,82.0,Elmhurst,36081046500,36081,046500
1702,83.0,Elmhurst/Maspeth,36081047900,36081,047900
1709,83.0,Elmhurst/Maspeth,36081048900,36081,048900
1562,83.0,Elmhurst/Maspeth,36081024300,36081,024300
1708,83.0,Elmhurst/Maspeth,36081048500,36081,048500
1706,83.0,Elmhurst/Maspeth,36081048300,36081,048300
1580,83.0,Elmhurst/Maspeth,36081026500,36081,026500
2134,84.0,Eltingville/Annadale/Prince's Bay,36085019800,36085,019800
2126,84.0,Eltingville/Annadale/Prince's Bay,36085017600,36085,017600
2115,84.0,Eltingville/Annadale/Prince's Bay,36085015602,36085,015602
2118,84.0,Eltingville/Annadale/Prince's Bay,36085017005,36085,017005
2123,84.0,Eltingville/Annadale/Prince's Bay,36085017011,36085,017011
2124,84.0,Eltingville/Annadale/Prince's Bay,36085017012,36085,017012
933,85.0,Erasmus,36047079000,36047,079000
953,85.0,Erasmus,36047082800,36047,082800
934,85.0,Erasmus,36047079200,36047,079200
952,85.0,Erasmus,36047082600,36047,082600
935,85.0,Erasmus,36047079400,36047,079400
951,85.0,Erasmus,36047082400,36047,082400
948,85.0,Erasmus,36047081800,36047,081800
1958,86.0,Far Rockaway,36081101002,36081,101002
1957,86.0,Far Rockaway,36081101001,36081,101001
1962,86.0,Far Rockaway,36081103202,36081,103202
1953,86.0,Far Rockaway,36081099802,36081,099802
1952,86.0,Far Rockaway,36081099801,36081,099801
1956,86.0,Far Rockaway,36081100802,36081,100802
1961,86.0,Far Rockaway,36081103201,36081,103201
1955,86.0,Far Rockaway,36081100801,36081,100801
1105,87.0,Financial District North,36061000700,36061,000700
1115,87.0,Financial District North,36061001502,36061,001502
1107,88.0,Financial District South,36061000900,36061,000900
735,89.0,Flatbush/Ditmas Park,36047046201,36047,046201
745,89.0,Flatbush/Ditmas Park,36047048000,36047,048000
792,89.0,Flatbush/Ditmas Park,36047052800,36047,052800
734,89.0,Flatbush/Ditmas Park,36047046000,36047,046000
926,89.0,Flatbush/Ditmas Park,36047077400,36047,077400
921,89.0,Flatbush/Ditmas Park,36047076400,36047,076400
925,89.0,Flatbush/Ditmas Park,36047077200,36047,077200
922,89.0,Flatbush/Ditmas Park,36047076600,36047,076600
747,89.0,Flatbush/Ditmas Park,36047048200,36047,048200
931,89.0,Flatbush/Ditmas Park,36047078600,36047,078600
924,89.0,Flatbush/Ditmas Park,36047077000,36047,077000
790,89.0,Flatbush/Ditmas Park,36047052600,36047,052600
785,89.0,Flatbush/Ditmas Park,36047051800,36047,051800
787,89.0,Flatbush/Ditmas Park,36047052000,36047,052000
932,89.0,Flatbush/Ditmas Park,36047078800,36047,078800
782,89.0,Flatbush/Ditmas Park,36047051601,36047,051601
783,89.0,Flatbush/Ditmas Park,36047051602,36047,051602
780,89.0,Flatbush/Ditmas Park,36047051400,36047,051400
1098,89.0,Flatbush/Ditmas Park,36047152200,36047,152200
775,89.0,Flatbush/Ditmas Park,36047051001,36047,051001
